date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:57	62/62	---MCZ	302	error ('Found')	text/plain	date:Thu,%2009%20Dec%202021%2009:19:57%20GMT	https://unpkg.com/sweetalert/dist/sweetalert.min.js	C:/My%20Web%20Sites/prajwal/unpkg.com/sweetalert/dist/sweetalert.min.59.delayed	(from https://codingwithprajwal.com/)
14:49:57	40808/40808	---MCZ	200	added ('OK')	application/javascript	etag:%229f68-Kj2qvHAjLGNQq0jTJgXcSmrB8fo%22	https://unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	C:/My%20Web%20Sites/prajwal/unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	(from https://codingwithprajwal.com/)
14:49:57	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feaca-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/jquery-ui.js	(from https://codingwithprajwal.com/)
14:49:58	15849/15849	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Jan%202021%2007:53:48%20GMT	https://codingwithprajwal.com/frontend/assets/js/wow.min.js	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/js/wow.min.js	(from https://codingwithprajwal.com/)
14:49:58	12032/12032	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Nov%202021%2004:23:32%20GMT	https://codingwithprajwal.com/frontend/assets/js/active.js	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/js/active.js	(from https://codingwithprajwal.com/)
14:49:58	616/616	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2021%20Aug%202021%2009:06:20%20GMT	https://codingwithprajwal.com/frontend/assets/js/share.js	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/js/share.js	(from https://codingwithprajwal.com/)
14:49:58	14412/14412	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2016%20Mar%202021%2006:57:34%20GMT	https://codingwithprajwal.com/frontend/assets/js/bootstrap-notify.js	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/js/bootstrap-notify.js	(from https://codingwithprajwal.com/)
14:49:59	282/282	---M-Z	200	added ('OK')	application/json	date:Thu,%2009%20Dec%202021%2009:19:59%20GMT	https://codingwithprajwal.com/autosearch	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/autosearch.json	(from https://codingwithprajwal.com/)
14:50:01	576149/576149	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:00%20GMT	https://codingwithprajwal.com/cart/delete	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/cart/delete	(from https://codingwithprajwal.com/)
14:50:02	576148/576148	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:01%20GMT	https://codingwithprajwal.com/cart/store	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/cart/store	(from https://codingwithprajwal.com/)
14:50:03	576152/576152	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:02%20GMT	https://codingwithprajwal.com/wishlist/store	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/wishlist/store	(from https://codingwithprajwal.com/)
14:50:04	576151/576151	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:03%20GMT	https://codingwithprajwal.com/compare/store	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/compare/store	(from https://codingwithprajwal.com/)
14:50:05	1264/1264	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2026%20Jan%202021%2008:08:08%20GMT	https://codingwithprajwal.com/frontend/fonts/classy-fonts.eot?fftrrv	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/fonts/classy-fontscb9b.eot	(from https://codingwithprajwal.com/frontend/assets/css/classy-nav.min.css)
14:50:05	1100/1100	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Jan%202021%2008:08:30%20GMT	https://codingwithprajwal.com/frontend/fonts/classy-fonts.ttf?fftrrv	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/fonts/classy-fontscb9b.ttf	(from https://codingwithprajwal.com/frontend/assets/css/classy-nav.min.css)
14:50:05	1176/1176	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Jan%202021%2008:08:34%20GMT	https://codingwithprajwal.com/frontend/fonts/classy-fonts.woff?fftrrv	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/fonts/classy-fontscb9b.woff	(from https://codingwithprajwal.com/frontend/assets/css/classy-nav.min.css)
14:50:06	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:05%20GMT	https://codingwithprajwal.com/frontend/fonts/classy-fonts.svg?fftrrv	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/fonts/classy-fontscb9b.svg	(from https://codingwithprajwal.com/frontend/assets/css/classy-nav.min.css)
14:50:06	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:06%20GMT	https://codingwithprajwal.com/frontend/assets/css/owl.video.play.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/owl.video.play.png	(from https://codingwithprajwal.com/frontend/assets/css/owl.carousel.min.css)
14:50:07	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:06%20GMT	https://codingwithprajwal.com/frontend/assets/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/images/ui-icons_444444_256x240.png	(from https://codingwithprajwal.com/frontend/assets/css/jquery-ui.min.css)
14:50:07	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:07%20GMT	https://codingwithprajwal.com/frontend/assets/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/images/ui-icons_555555_256x240.png	(from https://codingwithprajwal.com/frontend/assets/css/jquery-ui.min.css)
14:50:07	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:07%20GMT	https://codingwithprajwal.com/frontend/assets/css/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/images/ui-icons_ffffff_256x240.png	(from https://codingwithprajwal.com/frontend/assets/css/jquery-ui.min.css)
14:50:08	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:08%20GMT	https://codingwithprajwal.com/frontend/assets/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/images/ui-icons_777620_256x240.png	(from https://codingwithprajwal.com/frontend/assets/css/jquery-ui.min.css)
14:50:08	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:08%20GMT	https://codingwithprajwal.com/frontend/assets/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/images/ui-icons_cc0000_256x240.png	(from https://codingwithprajwal.com/frontend/assets/css/jquery-ui.min.css)
14:50:09	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:08%20GMT	https://codingwithprajwal.com/frontend/assets/css/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/css/images/ui-icons_777777_256x240.png	(from https://codingwithprajwal.com/frontend/assets/css/jquery-ui.min.css)
14:50:09	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:09%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.eot	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:09	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:09%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400d41d.eot	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:10	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:10%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.woff2	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:10	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:10%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.woff	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:11	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:10%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.ttf	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:11	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:11%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-brands-400.svg	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:11	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:11%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.eot	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:12	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:11%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400d41d.eot	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:12	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:12%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.woff2	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:13	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:12%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.woff	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:13	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:13%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.ttf	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:13	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:13%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-regular-400.svg	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:14	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:13%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.eot	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:14	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:14%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900d41d.eot	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:14	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:14%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.woff2	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:15	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:14%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.woff	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:15	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:15%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.ttf	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:16	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:15%20GMT	https://codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/assets/webfonts/fa-solid-900.svg	(from https://codingwithprajwal.com/frontend/assets/css/fontawesome-all.min.css)
14:50:20	7006/7006	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b5e%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
14:50:21	7001/7001	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b59%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
14:50:21	6313/6313	---M--	200	added ('OK')	image/png	etag:%2257d97c08-18a9%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
14:50:22	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
14:50:22	4632/4632	---M--	200	added ('OK')	image/png	etag:%22611feaca-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
14:50:23	7013/7013	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b65%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/prajwal/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
14:50:24	537868/537868	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Jan%202021%2008:16:48%20GMT	https://codingwithprajwal.com/frontend/fonts/icofont.woff2	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/fonts/icofont.woff2	(from https://codingwithprajwal.com/frontend/assets/css/icofont.min.css)
14:50:24	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:24%20GMT	https://codingwithprajwal.com/img/bg-img/deals.jpg	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/img/bg-img/deals.8a.delayed	(from https://codingwithprajwal.com/about-us)
14:50:25	645604/645604	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Jan%202021%2008:16:46%20GMT	https://codingwithprajwal.com/frontend/fonts/icofont.woff	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/fonts/icofont.woff	(from https://codingwithprajwal.com/frontend/assets/css/icofont.min.css)
14:50:25	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:25%20GMT	https://codingwithprajwal.com/index.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/index-2.html	(from https://codingwithprajwal.com/shop)
14:50:26	40962/40962	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jan%202021%2008:29:22%20GMT	https://codingwithprajwal.com/frontend/img/product-img/new-4-back.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/img/product-img/new-4-back.png	(from https://codingwithprajwal.com/shop)
14:50:26	54216/54216	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2009:20:26%20GMT	https://codingwithprajwal.com/product-detail/box-shape-dress	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/product-detail/box-shape-dress.html	(from https://codingwithprajwal.com/shop)
14:50:26	69484/69484	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jan%202021%2008:35:42%20GMT	https://codingwithprajwal.com/frontend/img/product-img/new-5.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/img/product-img/new-5.png	(from https://codingwithprajwal.com/shop)
14:50:27	54205/54205	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2009:20:26%20GMT	https://codingwithprajwal.com/product-detail/light-dress	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/product-detail/light-dress.html	(from https://codingwithprajwal.com/shop)
14:50:28	297121/297121	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jan%202021%2008:35:50%20GMT	https://codingwithprajwal.com/frontend/img/product-img/new-6.png	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/frontend/img/product-img/new-6.png	(from https://codingwithprajwal.com/shop)
14:50:29	59932/59932	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2009:20:27%20GMT	https://codingwithprajwal.com/product-detail/flower-textured-pants	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/product-detail/flower-textured-pants.html	(from https://codingwithprajwal.com/shop)
14:50:30	576167/576167	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:29%20GMT	https://codingwithprajwal.com/wishlist/move-to-cart	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/wishlist/move-to-cart.92.delayed	(from https://codingwithprajwal.com/wishlist)
14:50:31	576161/576161	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:30%20GMT	https://codingwithprajwal.com/wishlist/delete	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/wishlist/delete	(from https://codingwithprajwal.com/wishlist)
14:50:32	576165/576165	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:31%20GMT	https://codingwithprajwal.com/compare/move-to-cart	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/compare/move-to-cart	(from https://codingwithprajwal.com/compare)
14:50:33	576169/576169	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:32%20GMT	https://codingwithprajwal.com/compare/move-to-wishlist	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/compare/move-to-wishlist	(from https://codingwithprajwal.com/compare)
14:50:34	576159/576159	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:33%20GMT	https://codingwithprajwal.com/compare/delete	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/compare/delete	(from https://codingwithprajwal.com/compare)
14:50:36	576153/576153	---MCZ	405	error ('Method%20Not%20Allowed')	text/html	date:Thu,%2009%20Dec%202021%2009:20:35%20GMT	https://codingwithprajwal.com/cart/update	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/cart/update	(from https://codingwithprajwal.com/cart)
14:50:36	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:36%20GMT	https://codingwithprajwal.com/user/about-us.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/about-us.html	(from https://codingwithprajwal.com/user/auth)
14:50:37	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:36%20GMT	https://codingwithprajwal.com/user/faq.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/faq.html	(from https://codingwithprajwal.com/user/auth)
14:50:37	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:37%20GMT	https://codingwithprajwal.com/user/contact.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/contact.html	(from https://codingwithprajwal.com/user/auth)
14:50:38	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:38%20GMT	https://codingwithprajwal.com/user/login.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/login.html	(from https://codingwithprajwal.com/user/auth)
14:50:38	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:38%20GMT	https://codingwithprajwal.com/user/404.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/404.html	(from https://codingwithprajwal.com/user/auth)
14:50:39	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:38%20GMT	https://codingwithprajwal.com/user/500.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/500.html	(from https://codingwithprajwal.com/user/auth)
14:50:39	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:39%20GMT	https://codingwithprajwal.com/user/my-account.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/my-account.html	(from https://codingwithprajwal.com/user/auth)
14:50:39	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:39%20GMT	https://codingwithprajwal.com/user/order-list.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/order-list.html	(from https://codingwithprajwal.com/user/auth)
14:50:40	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:40%20GMT	https://codingwithprajwal.com/user/downloads.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/downloads.html	(from https://codingwithprajwal.com/user/auth)
14:50:40	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:40%20GMT	https://codingwithprajwal.com/user/addresses.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/addresses.html	(from https://codingwithprajwal.com/user/auth)
14:50:41	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:40%20GMT	https://codingwithprajwal.com/user/account-details.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/account-details.html	(from https://codingwithprajwal.com/user/auth)
14:50:41	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:41%20GMT	https://codingwithprajwal.com/user/coming-soon.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/coming-soon.html	(from https://codingwithprajwal.com/user/auth)
14:50:41	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:41%20GMT	https://codingwithprajwal.com/user/shop-grid-left-sidebar.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/shop-grid-left-sidebar.html	(from https://codingwithprajwal.com/user/auth)
14:50:42	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:41%20GMT	https://codingwithprajwal.com/user/frontend/img/bg-img/mega-slide-2.jpg	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/frontend/img/bg-img/mega-slide-2.jpg	(from https://codingwithprajwal.com/user/auth)
14:50:42	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:42%20GMT	https://codingwithprajwal.com/user/shop-list-left-sidebar.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/shop-list-left-sidebar.html	(from https://codingwithprajwal.com/user/auth)
14:50:43	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:42%20GMT	https://codingwithprajwal.com/user/frontend/img/bg-img/mega-slide-1.jpg	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/frontend/img/bg-img/mega-slide-1.jpg	(from https://codingwithprajwal.com/user/auth)
14:50:43	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:43%20GMT	https://codingwithprajwal.com/user/blog-with-left-sidebar.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/blog-with-left-sidebar.html	(from https://codingwithprajwal.com/user/auth)
14:50:44	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:43%20GMT	https://codingwithprajwal.com/user/blog-with-right-sidebar.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/blog-with-right-sidebar.html	(from https://codingwithprajwal.com/user/auth)
14:50:44	4663/4663	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2009:20:44%20GMT	https://codingwithprajwal.com/user/blog-with-no-sidebar.html	C:/My%20Web%20Sites/prajwal/codingwithprajwal.com/user/blog-with-no-sidebar.html	(from https://codingwithprajwal.com/user/auth)
